x,y
76.33932738609872,85.47504804284716
54.28078203839761,76.7529845011345
92.35702464421736,10.625764199374032
71.90062480228794,5.601282356630232
34.16912835875543,30.827657635736337
55.612700542367975,56.66308839758217
58.51637311745116,25.432852674966423
42.295703971419194,60.43142575324333
9.862336010000783,83.06364275804518
6.452675622060056,41.08658652942804
13.74209631171418,19.607770528906677
11.37433435274533,10.522385661257694
50.45962470946015,25.452313882133538
81.18605617740351,17.31443331568294
49.310208215751096,12.039779188107536
66.62093794903649,75.64572076966162
68.99264759897888,54.099601414966955
85.66208155734932,20.78677594079361
45.98914715473734,65.80265272254697
69.12312556441242,24.9347379199787
99.42913044434614,6.606061029094223
30.78673724936306,60.04767163053077
78.31652761179065,85.70001070806586
11.896601589936873,12.767541474427368
24.98830661281104,22.737830535844637
20.599249803104136,40.6072421449534
7.285318612003366,26.92517291083937
98.35777674288639,8.284108108569955
41.15486563309639,76.56362605366253
97.41035554016784,58.41444721181481
85.26756319743734,16.7886073414264
46.02221157690608,51.74051827413352
39.719494289830195,44.51095798422531
11.580452642322658,58.64357554980244
22.00378518649083,16.46616429823733
45.507024383607266,95.90348787114226
25.174159612300528,98.79464784374025
8.51577191517794,80.49757634539009
85.48617911962766,74.72116124280225
29.915363206019553,15.688285926502154
99.79025219753056,40.67076760247954
50.460698916513834,33.731358889959026
36.5637348002844,50.55348802987943
34.681086760323055,94.24320044462888
78.70771911101221,12.96918465290311
15.664356669176838,77.59819292672144
21.097416919861843,6.728826392051035
52.95179049411831,18.6836598339437
21.363304060037013,56.35774837775159
42.49958239283078,97.92233815916046
68.49349082591377,1.1411226544653097
16.588268188421274,43.67912811640273
90.58602333790452,98.7913275154913
11.11241716022141,3.0009989626757827
70.44317974249027,27.961454518029793
57.85856395809247,6.095923792193469
75.68800939005003,92.59877080233844
80.18025010788298,84.03876627876139
38.696730345645804,85.52637351724437
31.904725174455116,98.89905896008065
40.878833364036616,38.66093675830928
21.356715990377552,10.817650929043154
65.70002208417888,72.9188885778947
5.060392538359981,37.5162433501286
85.33144221974356,62.132907564833
18.98149739374997,58.30583531077422
36.92186196866501,42.19520580840741
39.097335592277624,76.86716998584984
26.22783591779916,29.163523215619037
27.633135612695792,84.90827229803165
68.70007265170166,58.210341521313744
26.47907213484977,62.26120850605575
41.112597165790255,19.06535312348997
5.102990331254342,8.06225309480595
70.43450136632329,42.995719893332875
56.69969994304825,22.36662807886519
30.882416376631994,91.38822720876861
63.368460307162465,47.88107807963332
54.95508362253785,6.641934100340297
18.786044247644472,37.45449456459865
89.73971761310729,12.349477179542912
5.143604454623496,34.54893823185928
45.89307954318773,91.63972049591376
70.04127097382138,41.12032139170435
93.43853934883062,30.07395116981071
38.58527478056863,0.1701449044735237
55.883605563215646,82.63234180605747
26.10808185861815,38.686658290520846
42.15075123272959,13.097014285646946
87.7328983339913,0.7758416106369181
34.42759054940934,58.53244455501622
52.42960196896219,50.48969809408089
19.28077931375046,91.58358555940828
41.26001291790908,39.19128865018281
9.241282789996108,88.95656657821263
62.1861107497076,13.2530462626838
52.55692463817137,65.71636500253098
7.115709369752876,84.46689522140672
69.9214331858705,1.9303844241351231
50.78572041991221,97.75176388882149
