x,y
76.33932738609872,85.47504804284716
54.28078203839761,76.7529845011345
92.35702464421736,10.625764199374032
71.90062480228794,5.601282356630232
34.16912835875543,30.827657635736337
55.612700542367975,56.66308839758217
58.51637311745116,25.432852674966423
42.295703971419194,60.43142575324333
9.862336010000783,83.06364275804518
6.452675622060056,41.08658652942804
13.74209631171418,19.607770528906677
11.37433435274533,10.522385661257694
50.45962470946015,25.452313882133538
81.18605617740351,17.31443331568294
49.310208215751096,12.039779188107536
66.62093794903649,75.64572076966162
68.99264759897888,54.099601414966955
85.66208155734932,20.78677594079361
45.98914715473734,65.80265272254697
69.12312556441242,24.9347379199787
99.42913044434614,6.606061029094223
30.78673724936306,60.04767163053077
78.31652761179065,85.70001070806586
11.896601589936873,12.767541474427368
24.98830661281104,22.737830535844637
20.599249803104136,40.6072421449534
7.285318612003366,26.92517291083937
98.35777674288639,8.284108108569955
41.15486563309639,76.56362605366253
97.41035554016784,58.41444721181481
85.26756319743734,16.7886073414264
46.02221157690608,51.74051827413352
39.719494289830195,44.51095798422531
11.580452642322658,58.64357554980244
22.00378518649083,16.46616429823733
45.507024383607266,95.90348787114226
25.174159612300528,98.79464784374025
8.51577191517794,80.49757634539009
85.48617911962766,74.72116124280225
29.915363206019553,15.688285926502154
99.79025219753056,40.67076760247954
50.460698916513834,33.731358889959026
36.5637348002844,50.55348802987943
34.681086760323055,94.24320044462888
78.70771911101221,12.96918465290311
15.664356669176838,77.59819292672144
21.097416919861843,6.728826392051035
52.95179049411831,18.6836598339437
21.363304060037013,56.35774837775159
42.49958239283078,97.92233815916046
68.49349082591377,1.1411226544653097
16.588268188421274,43.67912811640273
90.58602333790452,98.7913275154913
11.11241716022141,3.0009989626757827
70.44317974249027,27.961454518029793
57.85856395809247,6.095923792193469
75.68800939005003,92.59877080233844
80.18025010788298,84.03876627876139
38.696730345645804,85.52637351724437
31.904725174455116,98.89905896008065
40.878833364036616,38.66093675830928
21.356715990377552,10.817650929043154
65.70002208417888,72.9188885778947
5.060392538359981,37.5162433501286
85.33144221974356,62.132907564833
18.98149739374997,58.30583531077422
36.92186196866501,42.19520580840741
39.097335592277624,76.86716998584984
26.22783591779916,29.163523215619037
27.633135612695792,84.90827229803165
68.70007265170166,58.210341521313744
26.47907213484977,62.26120850605575
41.112597165790255,19.06535312348997
5.102990331254342,8.06225309480595
70.43450136632329,42.995719893332875
56.69969994304825,22.36662807886519
30.882416376631994,91.38822720876861
63.368460307162465,47.88107807963332
54.95508362253785,6.641934100340297
18.786044247644472,37.45449456459865
89.73971761310729,12.349477179542912
5.143604454623496,34.54893823185928
45.89307954318773,91.63972049591376
70.04127097382138,41.12032139170435
93.43853934883062,30.07395116981071
38.58527478056863,0.1701449044735237
55.883605563215646,82.63234180605747
26.10808185861815,38.686658290520846
42.15075123272959,13.097014285646946
87.7328983339913,0.7758416106369181
34.42759054940934,58.53244455501622
52.42960196896219,50.48969809408089
19.28077931375046,91.58358555940828
41.26001291790908,39.19128865018281
9.241282789996108,88.95656657821263
62.1861107497076,13.2530462626838
52.55692463817137,65.71636500253098
7.115709369752876,84.46689522140672
69.9214331858705,1.9303844241351231
50.78572041991221,97.75176388882149
88.72744544105493,70.70639438919459
65.63409335537675,8.576072708091143
67.75427438730362,74.81783999336471
21.987140180785104,25.96983852494027
18.18945580672796,12.879028720427089
38.689872543830376,86.0830755914411
30.49641450239512,25.427263783716846
85.7326352689434,95.95416900370765
10.878862428825753,16.288498508768768
17.478224576396762,27.483938694605815
15.955806099309322,5.247640795208541
32.76933049428099,47.5682148679758
49.74937073810485,44.314149518825666
16.49705989267587,41.923613879527
53.200851759086056,21.7681118769111
16.136956120217015,27.348440538536522
73.1687559515299,85.69149614540392
46.30979384902366,49.992479723840624
45.225843408912716,41.83385433422486
94.60017902010443,35.66664448715655
62.56047128903178,19.431213062517184
22.666760818578602,92.30530271065636
31.900804888286515,52.99148002717732
18.103646024830724,64.40134005083301
36.6187687948748,98.07920356013248
54.56340780498488,4.5658078127225
37.033886549179684,84.77703889892706
60.327838436965465,58.321292310860805
38.42540426497215,13.770838654566287
78.81336822154802,54.81995115990357
48.37444020222348,16.89978628164234
28.42390262444795,58.38433073399417
26.79610544237795,36.53252848619595
33.71455262287403,63.601065337465556
4.384891172526872,26.27482799596873
5.005548963647066,10.154575526906873
8.184869766888337,39.28371785522421
89.38639950903693,52.669949887528375
86.60952013092673,49.857762103177535
2.4761549875221944,45.54119367594281
70.47429095754768,48.9924592135233
77.35636860008779,93.05307085565775
41.46832138317536,65.23445293289323
34.76920598691071,71.0618159178391
4.979951656728032,88.43766464905079
86.97384726809818,48.08197697268517
80.3040063244365,15.919052520201237
36.580185823871034,20.833738809052115
27.997080669519946,98.03118347534166
21.2295592300736,32.1370627861153
31.510323957002406,33.3133983695118
85.16804747981632,57.49603047338131
38.21756492622478,52.15280472739422
29.558636503175208,30.79880644777717
43.569799216099405,32.280921305432756
4.804390253471014,29.265670901044103
71.34545137175172,9.451333411628593
60.205431059598226,53.10959235551086
62.8290185333851,82.28816923122695
58.94846642586293,16.33085357453514
38.239043065812794,61.56486439815146
99.72823835841636,11.649267962229736
34.839595420501546,81.06709024086226
60.226146542557046,24.784563648204017
57.90776269567996,69.7133499038835
92.2220367588888,51.12753228416297
3.09292389560335,82.7511935712166
53.29095197424055,11.301572122871805
21.69183935662392,3.6166224527442337
55.83736805388124,71.1963076567926
3.976874141909237,57.438702783181725
50.64531594336209,46.761959007246205
49.95301787883059,22.190980437321528
39.17347430376862,14.185203446160699
81.78251363427971,84.13584573526028
26.50014964043811,52.02429075135269
27.60435177132148,60.47745271967903
85.12384824696744,13.463189736448244
72.58901333827578,4.033400953806188
98.75087834301934,64.05159400100558
29.807251494525598,12.254893354154229
94.7522789398526,23.129639620391305
30.854870646475675,86.06959951496161
54.14805321819492,15.593220411156194
74.16387967940963,22.791002753232583
8.777564058310016,74.73781564512663
97.54351552424643,81.73255196132995
96.74067019401438,36.62576170347718
60.7330508487109,31.184424144176592
49.244965298273144,31.753973196135476
33.611506780611755,71.05529564314827
24.670312756575996,10.756101510381688
86.19771161196039,26.751012382553142
88.96257160197248,37.45517201809705
67.68737376054213,26.756579107876345
65.39426570438067,44.78977883705565
43.51219539768564,8.907441106673197
41.280678684742746,76.96893810793978
31.769272376347168,48.48054821836504
24.41568020885535,34.667731057250265
43.35731353837742,65.00522816275216
87.792307120807,99.15789921639856
83.76955473292213,44.088417095908696
27.59898117107046,35.97459201947123
18.731428342836054,5.568340069398269
86.5329831091021,69.05250564598563
40.73440263807697,59.95526696166045
62.148566676174774,72.22163925634374
99.00566608397111,21.387474077688985
28.257933234828947,46.53499012906372
71.56661009659642,87.22510738172143
46.32899873121119,39.10751297466744
64.77133581545802,51.92416294922341
33.374762958553376,11.977647926548517
23.07969860687261,95.97730201118915
83.0047373230106,87.9598715994565
19.807724611312196,79.47781814474602
7.109812616850853,84.5386125376131
78.21141683114585,74.25750600846345
77.07761623676969,96.56105216024004
41.49837611997754,88.56883493904633
95.48625694103035,3.8182133763277615
70.22482261429803,73.92622392061749
21.90011788741597,60.56090848855694
96.02398502902898,54.99088782071628
9.692106860201688,70.57905280764639
1.7250249992666,90.27812552537746
84.74262250756614,63.679918611720595
29.660015077143807,53.985544907876815
11.416220573415215,67.23294030767958
42.319717903856244,27.385224705228627
46.39273439272268,9.905706744638643
72.50719928647361,1.9923051515392753
76.73047893184764,3.797784632820389
3.7516538875317917,26.117087896455004
74.96480317804428,25.886104792376386
15.982998014575166,71.42722654579026
81.09619709803417,60.02759293853364
16.33115614535673,56.791133230205205
38.997785315644286,66.72185778705568
50.40219957606392,42.94322303943354
73.07295509026895,19.418675497200933
55.49680151144184,3.4062189458883285
89.91955851134637,83.36212573892594
73.97473232762599,84.62518421217449
29.30793482539311,15.795214641586785
92.33241656749372,91.4125739983535
68.95581715351629,34.80588409002514
9.54885434010092,72.57302744747719
8.383893368970474,38.177294348143775
66.86847717051815,35.97125826328637
18.561663728073206,53.31236556451254
90.42781413818697,92.32583144977326
